Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
AQR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3717,78059,0,0,0,0,0,0,4392,0,62177,0,0,0,0,0,0,2491146,2079897,5339811,50012,1013,0,0,0,0,0,0,0,0,0,0,2365,0,0,0,0,0,7434,27709,365291,0,0,0,104755,185856,0,0,112527,0,448081,530196,0,0,688680,322713,0,0,0,56770,6082,2703,2469181,2542848,1902489,3372779,82114,191938,93603,0,0,0,1483130,1571328,2044753,3919196,4023613,0,724500,256819,224716,19937,10475,0,0,418344,637992,31088,0,0,0,0,1810913,8785,0,0,0,0,0,39874,25681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,46295,0,729231,594401,0,0,0,8110,0,0,19261,38522,0,0,0,0,706252,141250,0,0,0,0,0,1014773,321699,4392,110837,213903,182138,0,0,0,0,0,0,0,0,0,0,0,1351,77045,370022,0,0,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASEL,190924,725514,1905530,0,29061,1791989,0,0,0,0,0,0,306493,517017,23992,958341,0,451799,527493,282163,0,543037,0,17571,103741,0,5000878,0,983347,337,3330539,875550,1137776,266956,0,0,0,0,0,39198,6420,0,0,0,19937,0,71301,0,0,0,0,0,0,0,31426,0,0,0,0,0,0,0,1013,0,0,0,0,702535,569733,3563704,131788,1069178,66570,3251804,2320158,357519,732948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40212,0,0,2027,0,0,0,0,0,0,0,0,82452,0,21626,0,8448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3379,267632,17909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASER,0,295004,0,2180259,1299302,11827,0,0,0,0,0,306493,0,0,890419,0,882309,149698,788367,0,443688,38522,329809,0,21288,16558,0,4935997,92252,949893,1520977,2881443,0,629882,0,0,0,42577,0,18247,14868,0,0,0,9799,34805,5406,0,0,0,0,0,0,59811,0,0,0,0,0,0,0,0,0,0,0,0,0,305479,1419264,732272,3709009,40212,1033697,2071787,4020910,1176637,893798,166594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218296,0,0,157808,0,48660,0,0,0,0,0,0,0,0,62177,0,2365,25344,0,0,34805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082,0,0,0,0,0,0,0,0,0,0,6082,96983,789043,27709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASGL,0,0,9799,0,0,0,0,0,0,0,0,517017,0,0,0,80762,0,1400678,0,120299,0,236206,0,0,0,0,431185,0,0,0,1797734,470722,0,61163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3329525,0,1520977,0,0,0,71976,0,733962,0,0,0,105768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63866,0,0,79411,0,0,0,0,0,0,0,0,0,0,0,2535751,0,0,0,0,0,0,0,0,0,0,0,0,0,103741,0,0,0,0,0,0,0,0,0,30750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASGR,0,0,0,0,0,4730,0,0,0,0,0,23992,890419,0,0,0,297031,0,1610526,0,192952,0,6082,0,3041,0,0,474101,0,0,593387,2162688,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4590643,0,1080668,317644,0,0,395028,0,457881,0,6420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21288,0,0,0,0,0,0,0,0,0,0,0,2004203,0,0,0,0,0,0,0,0,0,0,0,0,0,167270,0,0,0,0,0,0,0,47984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASHL,1053634,3041,1032345,0,0,0,15544,0,0,0,3717,958341,0,80762,0,0,430510,0,0,8448,0,824524,0,0,9123,0,2079559,0,941107,227758,0,0,0,0,0,0,0,0,0,11827,0,0,0,0,0,12165,0,0,0,0,0,0,0,0,0,0,0,0,0,536616,0,0,0,0,0,2576977,154767,2129909,0,1546997,0,0,0,8448,0,898191,0,735651,22640,1641953,7772,309872,1073233,84142,0,0,0,0,0,0,133816,0,0,0,191938,0,0,0,4191221,0,0,0,0,405504,0,0,0,283852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215592,0,0,0,0,0,0,0,0,0,0,0,234854,0,0,807966,0,0,0,0,0,0,0,0,0,0,0,225730,0,0,818104,543713,183152,1309102,142940,116244,0,0,0,0,0,0,0,0,0,0,0,836014,0,74342,0,65894,138209,617717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASHR,0,1093509,0,1557135,0,0,0,27371,0,0,78059,0,882309,0,297031,430510,0,0,0,0,89210,0,323727,0,242626,0,168960,1630464,0,1007339,0,0,0,0,12840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944824,0,0,0,0,0,2685788,0,1869373,0,1795031,0,0,0,0,8448,636979,33792,567367,43253,1663918,425441,249722,0,138885,0,29061,0,0,8110,18247,396718,0,0,0,162201,0,0,32440,4387891,0,0,0,0,159160,0,0,230799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528844,0,0,0,0,0,0,0,0,0,0,0,215255,0,1032683,461936,1426022,59136,25681,224040,0,0,0,0,0,0,0,0,0,0,0,0,531548,71976,0,0,0,0,591022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIL,0,0,141250,0,492687,0,0,0,0,0,0,451799,149698,1400678,0,0,0,0,182138,282501,0,411586,0,0,0,0,407869,0,298045,0,5772011,3138938,0,62177,0,0,0,87859,0,147671,0,0,0,32778,0,95293,0,0,0,0,0,0,0,33454,0,0,0,0,0,0,0,26695,0,0,0,0,0,1285785,0,314265,0,490659,0,626165,0,38522,0,181125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101038,0,129761,0,0,0,0,0,0,288921,0,0,0,0,53729,0,112865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIR,0,0,25344,548106,0,146319,0,0,0,0,0,527493,788367,0,1610526,0,0,182138,0,0,216268,0,624814,0,10813,0,0,19261,0,472750,2929090,5066772,242626,0,0,0,0,0,15206,0,137871,0,0,0,93603,0,60487,0,0,0,0,0,0,50350,32440,0,0,0,0,0,0,0,18247,0,0,0,0,35143,1134059,0,455854,231813,295342,0,731596,0,56432,0,191938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218296,0,0,0,0,0,0,0,0,309534,0,0,0,0,25006,0,321361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351,0,0,0,0,0,175718,0,0,0,0,0,0,0,0,0,0,0,0,0,242626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASJL,0,0,29399,0,0,0,14530,0,0,0,0,282163,0,120299,0,8448,0,282501,0,0,499107,2597253,100024,1013,0,0,133140,0,41564,0,0,0,0,0,0,0,0,0,0,98334,0,0,0,47646,0,54743,0,0,0,0,0,0,0,0,0,0,0,43591,0,35819,0,29061,0,0,0,0,0,641034,0,0,0,0,0,0,0,0,0,6758,0,0,0,96645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230799,0,120637,0,0,0,0,0,0,0,0,0,46295,0,31764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96307,0,0,0,48322,0,0,0,0,0,0,0,37171,0,0,0,0,0,0,3717,0,3089940,0,376780,637992,183828,50350,0,57784,0,0,0,0,0,0,161525,0,0,0,0,0,5632112,221675,0,0,0,0,347719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASJR,0,0,0,2703,0,0,0,51701,0,41902,0,0,443688,0,192952,0,89210,0,216268,499107,0,7434,3638384,0,0,0,0,47308,0,206807,0,0,0,0,0,0,0,0,0,0,57784,0,0,0,111513,0,64204,0,0,0,0,0,0,75018,0,0,0,0,4730,0,158822,0,61839,0,0,0,0,0,992808,0,23992,0,0,0,0,0,0,0,0,0,0,0,67246,0,339609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12503,0,0,0,0,46295,0,7772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51025,0,0,0,50350,0,0,0,0,0,0,0,51025,0,0,0,0,0,0,0,0,0,51025,2196480,525803,596090,862709,0,43591,0,84142,0,0,0,0,11489,0,183490,0,0,0,0,0,4137154,0,0,0,0,0,315955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASKL,0,0,1756508,0,0,0,0,0,0,0,0,543037,38522,236206,0,824524,0,411586,0,2597253,7434,0,452136,0,0,0,360560,47984,0,0,650158,42915,0,0,0,0,0,34129,0,89210,0,0,0,39536,0,0,0,0,0,0,0,0,0,0,0,0,0,8448,0,22302,0,0,0,0,0,170649,0,5018112,38860,973209,0,0,0,0,56770,0,0,106444,0,0,0,41902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215592,0,0,0,0,61839,0,0,0,0,39198,0,23654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027,0,0,0,4730,0,1471979,0,562636,424765,21964,46970,0,0,0,0,0,0,0,0,27033,0,0,0,0,0,4334837,155105,0,0,0,0,160174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASKR,0,0,1099591,2258319,0,0,0,0,0,0,0,0,329809,0,6082,0,323727,0,624814,100024,3638384,452136,0,0,0,0,0,22978,0,0,157808,372049,0,0,0,0,0,0,0,0,43253,0,0,0,39536,0,0,0,0,0,0,0,0,70287,0,0,0,0,4055,0,4055,0,0,0,0,0,120975,0,5063393,0,1295247,0,0,0,0,0,0,0,1689,0,0,0,9123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314265,0,0,0,0,0,0,0,0,0,6082,0,29399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24668,0,0,0,20613,2365,0,0,0,0,0,0,23654,0,0,0,0,0,0,0,0,0,0,1261455,517355,805263,4730,0,675,0,0,0,0,0,0,0,0,31426,0,0,0,0,80087,3178137,0,0,0,0,0,194979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUAL,2370170,0,0,0,2449920,0,0,0,0,0,4392,17571,0,0,0,0,0,0,0,1013,0,0,0,0,33792,0,2027,0,225392,0,174366,0,459233,188221,566691,0,0,156119,0,0,0,0,0,0,0,34129,0,0,0,0,0,0,0,0,0,0,0,0,0,5833512,0,16896,0,0,0,0,0,31764,0,180111,33792,607918,3279513,2441809,0,250736,0,597442,0,38184,0,0,147671,443688,0,0,0,0,0,0,0,0,0,0,1290516,0,4265564,0,0,0,32440,0,253777,241274,0,0,0,198696,86845,0,0,0,0,0,240261,0,0,0,0,0,0,0,0,0,0,36157,0,0,0,0,0,0,0,0,161863,0,0,0,0,0,0,0,0,0,13516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276418,0,0,0,0,0,0,0,0,0,40212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
