Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
ASIL,0,0,296880,0,168240,0,0,0,0,0,0,147960,502680,118920,0,0,0,0,151920,123600,0,102480,0,0,0,0,121320,0,90480,0,1111680,1058880,0,439560,0,0,0,0,0,5520,0,0,0,12000,0,31320,0,0,0,0,0,0,0,0,6240,0,0,0,0,0,0,360,0,0,0,0,0,258600,0,141240,0,3480,60600,557280,0,86640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69360,0,0,0,0,0,0,108120,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27240,0,0,0,0,0,0,60840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIR,0,0,0,117720,46200,336720,0,0,0,0,0,187080,510840,0,225120,0,0,151920,0,0,126840,0,151080,0,0,0,0,146880,0,210240,1178640,2044920,159360,0,0,0,0,0,16200,0,3960,0,0,0,16320,0,26160,0,0,0,0,0,0,9360,0,0,0,0,0,0,0,0,20520,0,0,0,0,0,306480,0,79800,63960,13320,0,353760,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52560,0,3000,0,0,0,0,108840,0,0,0,0,18720,0,8040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,0,60360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASJL,0,0,164760,0,0,0,18600,0,0,0,0,256800,0,61800,0,0,0,123600,0,0,140160,826800,117720,0,0,0,210600,0,36720,0,0,0,0,0,0,0,0,14640,0,42720,0,0,0,37560,0,21360,0,0,0,0,0,0,0,0,63000,0,0,9600,0,39840,0,16320,0,0,0,0,0,552480,21360,9960,0,0,0,0,0,0,0,0,0,0,0,21960,0,9960,0,0,0,0,0,0,0,0,0,0,0,0,31680,0,92160,0,0,0,0,0,0,0,0,0,33240,0,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14880,0,0,0,24720,0,0,0,0,0,0,0,23040,0,0,0,0,0,0,0,0,633360,5640,43680,0,0,6840,0,23640,0,0,0,0,23160,0,47520,0,0,0,0,0,1237320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASJR,0,0,0,13560,0,0,0,2040,0,0,0,0,147720,0,132480,2520,3000,0,126840,140160,0,0,993720,0,0,0,0,286560,0,39840,0,0,0,0,0,0,0,0,15000,0,64920,0,0,0,45240,0,21240,0,0,0,0,0,0,59400,0,0,0,0,0,0,48960,0,9120,0,0,0,4560,0,655800,0,0,0,3240,0,0,0,0,0,103440,0,0,0,12960,0,480,0,0,0,0,0,0,0,0,0,0,0,0,13080,0,160920,0,0,0,0,0,0,0,0,0,9720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15960,0,0,0,12480,0,0,0,0,0,0,9000,11160,0,0,0,0,0,0,0,0,0,0,746400,153480,0,0,0,3000,0,7560,0,0,0,0,9240,0,29760,0,0,0,0,128520,1157040,0,0,0,0,0,25080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASKL,0,0,1143480,0,0,0,27000,0,0,0,0,132480,0,19200,0,124320,0,102480,0,826800,0,0,247680,0,0,0,0,0,0,0,365520,64800,0,0,0,0,0,480,0,10680,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,56880,0,0,0,0,0,0,2160,0,0,0,168960,0,1403040,0,232680,0,29880,0,0,0,0,0,0,0,40080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605400,0,0,0,0,21960,0,0,0,0,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31680,0,339120,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,945480,0,0,0,0,0,121920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASKR,0,0,173520,803160,0,0,0,0,0,0,0,0,84120,0,480,0,266880,0,151080,117720,993720,247680,0,0,0,0,0,0,0,0,10680,149640,0,0,0,0,0,0,0,0,1080,0,0,0,0,0,10560,0,0,0,0,0,0,25800,0,0,0,0,0,0,0,0,7680,0,0,0,87840,51720,1302960,0,484560,0,121080,0,0,0,0,0,0,0,53640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578400,0,0,0,0,6000,0,0,0,0,9960,0,12480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268800,279240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882840,0,0,0,0,0,208320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUAL,1088880,72120,0,0,648240,24960,0,0,0,0,0,3840,0,0,0,0,0,0,0,0,0,0,0,0,60360,0,0,0,113040,71640,0,14880,19800,36240,0,0,0,84840,0,19320,0,0,0,20160,0,20760,0,2760,0,0,0,0,0,42120,0,0,0,0,0,1898280,0,10080,0,37320,0,0,0,0,0,57720,24240,245880,1758240,1475760,60240,134520,0,126600,0,60840,0,0,15360,143400,2760,0,0,0,0,0,0,0,0,0,520920,0,1416360,103200,0,0,0,0,86160,88320,0,0,0,201120,45600,0,0,0,0,0,47280,0,0,0,0,0,0,0,0,0,0,132000,0,0,0,0,0,0,0,0,74880,0,0,0,0,0,0,0,0,0,47400,0,0,0,0,0,0,0,0,0,0,0,0,0,24480,0,0,0,0,0,4080,0,137160,0,0,0,0,0,0,0,0,0,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUAR,9840,926520,0,0,0,1212240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60360,0,0,0,0,0,100680,9600,32400,105360,66000,21600,0,0,0,129000,0,7080,0,0,0,0,0,12840,0,6000,0,0,0,0,0,25560,0,0,0,0,0,2042280,0,3480,0,69360,0,0,0,0,0,23640,1597800,323400,0,1119960,0,73320,0,161040,0,69720,61200,10320,0,109800,0,0,0,0,0,0,0,0,0,0,761760,0,1150200,0,0,0,31800,38520,0,138000,0,0,300240,0,30960,0,53280,0,0,0,45000,0,0,0,0,0,43560,0,0,0,0,0,0,0,0,0,0,0,0,0,67920,0,0,0,0,0,0,0,0,0,46200,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,124800,0,63720,0,0,0,0,0,0,0,0,0,202080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWAL,471840,0,464640,0,18240,0,0,0,0,0,0,1202640,158880,90840,0,463200,13680,121320,0,210600,0,0,0,0,0,0,0,119160,1081440,99000,34560,0,0,14160,0,0,0,0,0,24720,0,0,0,0,0,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,10320,0,4320,0,0,0,6480,0,127200,80400,114720,30480,0,0,426240,0,427560,0,0,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,6960,0,0,3960,0,136680,0,0,0,0,0,0,0,0,0,0,0,205320,0,0,0,0,36000,24360,0,0,0,0,0,0,0,0,0,0,0,0,0,521880,0,0,0,0,0,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWAR,0,606840,0,344880,0,0,0,0,0,0,0,0,1753680,0,119400,19680,655440,0,146880,0,286560,0,0,0,0,0,119160,0,0,1132080,0,107400,0,0,8040,0,0,0,0,0,0,0,0,0,0,0,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,12840,0,22680,0,0,0,0,0,170160,0,110520,0,0,0,232080,0,446280,0,0,0,51000,0,0,0,0,0,0,0,0,0,0,45120,0,0,0,0,0,1800,0,45120,0,0,0,0,0,0,0,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,0,0,0,0,4080,0,90840,12120,0,0,0,0,0,0,0,0,0,0,151680,0,0,0,118680,22080,0,0,0,0,0,0,0,0,0,0,0,0,0,27360,247440,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWBL,958680,74400,186000,0,131400,0,0,0,0,0,0,471120,29040,0,0,453960,0,90480,0,36720,0,0,0,113040,0,0,1081440,0,0,69480,100080,0,0,0,3480,0,0,0,0,16680,0,0,0,0,0,0,0,14040,0,0,0,0,0,0,0,0,0,0,0,203880,0,0,0,10680,0,76920,0,94200,7680,52920,59520,0,0,369120,0,645720,6360,42840,0,0,0,0,0,0,0,0,0,0,0,0,93840,0,0,0,0,0,134040,0,0,15120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,0,127800,0,0,0,0,0,0,0,0,0,0,0,84120,0,0,0,0,11880,523800,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,80040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWBR,19080,988800,0,210600,0,171840,0,10800,0,0,0,0,394080,0,0,3600,461280,0,210240,0,39840,0,0,71640,100680,0,99000,1132080,69480,0,0,167280,0,0,0,0,0,0,0,0,4920,0,0,0,0,0,0,0,4560,0,0,0,0,0,0,0,0,0,1800,0,372600,0,0,0,6720,0,119880,0,151200,56880,30960,0,0,53520,426120,29400,528600,0,16080,1800,11280,0,0,0,0,0,0,0,2640,6240,0,55680,0,0,0,4440,0,300240,0,163320,0,0,0,0,2400,0,0,8040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169080,0,0,0,0,0,0,0,0,0,0,0,20040,0,0,0,434520,20640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,0,0,0,0,0,117960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWCL,3360,0,686040,32760,144360,229560,0,0,0,0,0,733920,655440,372720,126600,0,0,1111680,1178640,0,0,365520,10680,0,9600,0,34560,0,100080,0,0,1773120,135000,170880,0,0,0,0,17160,0,0,0,0,0,20880,38520,17640,0,0,0,0,0,0,0,10560,0,0,0,0,0,0,5400,6720,0,0,0,0,1284840,570120,732840,257640,341520,27840,382800,365400,173760,215280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,54840,0,0,0,0,0,0,104160,0,0,0,0,1560,5040,0,12360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20640,0,0,0,0,0,0,0,0,0,0,0,19200,59520,42240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWCR,0,0,504480,1196280,367920,188880,0,0,0,0,0,47880,985920,161640,382320,0,0,1058880,2044920,0,0,64800,149640,14880,32400,0,0,107400,0,167280,1773120,0,92400,60600,0,0,0,0,58680,0,0,0,0,0,0,24480,10680,0,0,0,0,0,0,1320,0,0,0,0,0,0,0,0,6240,0,0,0,0,435840,853440,252840,1136880,46080,313200,192840,563760,195000,49200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800,0,0,71280,0,0,0,0,0,0,111960,0,0,0,3720,14280,0,16320,0,0,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133320,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30120,51120,62760,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAGL,0,0,0,0,0,552000,0,0,0,0,0,149520,0,0,0,0,0,0,159360,0,0,0,0,19800,105360,0,0,0,0,0,135000,92400,0,916560,84840,0,0,38400,6120,0,0,0,180000,0,0,37320,56160,840,55560,0,0,16920,0,42360,21360,0,0,0,0,32880,31680,0,0,7800,167280,0,0,0,0,134280,20040,434520,110040,12960,778560,0,154680,55800,169440,393000,15960,145200,126480,24240,90120,0,0,104760,0,3960,0,167760,0,71040,0,1205400,192480,1134960,0,0,42600,912000,107640,0,332880,0,0,408600,37680,45720,17400,0,0,90480,64080,32040,0,0,0,0,0,0,0,110400,0,0,0,0,0,0,0,0,0,0,36120,73320,19920,0,0,0,0,0,0,0,45840,21000,0,0,0,55680,0,0,0,0,0,0,0,0,0,0,0,2640,0,15120,0,0,0,165840,0,0,0,0,0,0,0,0,435960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAGR,0,9120,0,0,278520,0,0,0,0,0,0,7440,242640,0,0,0,0,439560,0,0,0,0,0,36240,66000,0,14160,0,0,0,170880,60600,916560,0,80160,0,0,0,26280,0,26640,200880,0,0,0,480,44040,16800,36480,0,0,53040,0,2520,159240,0,0,0,4560,21480,0,0,0,51720,18480,0,0,0,0,114240,323040,0,740160,369960,51480,307080,72720,150360,15600,8160,238320,210240,191040,601920,347880,0,0,28200,240,0,121200,0,0,2280,972840,0,1250880,271800,0,0,591120,6240,335760,216480,0,0,0,451440,0,26160,0,0,38520,0,0,63840,0,0,0,0,0,10800,0,0,42480,0,0,0,0,0,0,0,0,0,3720,55560,55200,0,0,0,0,0,0,0,47160,64920,0,0,45480,0,0,0,0,0,0,0,0,0,1560,0,0,0,0,18480,0,0,234240,0,0,0,0,0,0,0,0,0,64920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVA,14040,213240,0,0,0,1800,68760,0,0,0,0,0,0,0,0,0,43200,0,0,0,0,0,0,0,21600,0,0,8040,3480,0,0,0,84840,80160,0,210600,10440,0,0,0,0,19560,16200,0,0,0,0,23040,16320,0,0,95760,26040,6240,54720,0,0,0,10920,139440,57600,0,20280,46560,14760,534360,764760,0,0,69000,260760,0,0,0,0,570000,717360,209880,143400,828840,809040,425040,533400,234960,451440,62400,93000,6480,175320,160920,888000,1162080,270360,0,0,0,65760,10200,0,0,0,96840,248160,109800,176280,0,0,923400,0,0,0,0,42360,20760,108960,99840,0,0,0,0,43800,16320,0,0,0,88680,0,0,0,0,327000,261600,876000,1387800,96360,77880,1662000,1198320,151080,242640,0,24840,0,0,336000,461400,0,0,25320,24120,22440,0,0,0,0,0,0,609000,420480,11760,0,37560,0,0,0,0,0,0,0,0,0,0,0,0,275280,295080,437640,0,162000,21720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210600,0,443760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348600,0,0,0,0,0,0,0,0,0,0,0,0,50160,6840,0,0,102000,25320,0,0,0,0,0,0,672960,237600,0,0,0,0,0,0,0,0,108480,0,0,0,0,0,0,0,360,0,0,0,0,0,174240,1296600,30720,9720,0,0,0,0,0,0,0,0,0,39120,51000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12360,0,0,0,0,0,23040,0,0,0,0,0,0,110280,0,0,0,0,0,555480,184440,0,0,0,0,0,0,0,0,0,0,209400,86160,0,0,0,0,0,0,0,0,0,0,0,0,0,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10440,443760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36480,71520,0,0,0,7080,0,0,0,0,0,0,37440,286560,67800,33000,102480,0,82920,960,0,24240,66360,352560,231240,0,0,83640,0,0,9480,0,0,0,99720,0,41880,1097160,0,0,0,0,0,0,0,0,0,0,0,94560,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520,0,77760,0,0,0,49320,31920,95280,0,8880,0,0,0,0,0,0,0,0,196080,64080,0,0,0,0,0,0,0,65400,5280,0,0,2040,0,0,0,0,0,0,0,0,0,74160,0,0,0,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2DL,0,0,0,0,5400,0,0,0,0,0,0,0,480,0,0,0,0,0,0,14640,0,480,0,84840,0,0,0,0,0,0,0,0,38400,0,0,0,0,0,0,59040,0,0,0,0,0,686280,0,0,0,0,0,0,0,0,600,0,0,0,0,283200,0,488640,0,0,0,11520,0,0,0,0,0,23160,0,3480,0,0,0,3840,0,0,0,5520,31080,0,0,23280,0,0,0,0,0,0,70800,0,0,0,0,0,0,0,0,0,832560,0,0,976800,134160,0,1045800,0,0,0,0,0,0,0,46680,8400,0,0,3240,3120,196080,121200,210000,178920,0,0,0,0,0,0,0,0,0,0,79320,0,0,40920,0,0,4680,0,0,0,1229280,0,0,0,0,0,0,0,13080,0,0,0,0,0,0,0,0,0,840600,0,0,0,0,0,0,0,0,0,28200,36000,0,0,0,0,31440,0,0,0,25680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2DR,0,0,0,39960,0,0,0,0,0,0,0,720,0,0,0,0,0,0,16200,0,15000,0,0,0,129000,0,0,0,0,0,17160,58680,6120,26280,0,0,0,0,0,0,228000,0,0,0,0,0,490320,0,0,0,0,0,0,0,0,0,0,0,0,0,321960,0,629160,0,0,0,13440,0,1200,0,0,13200,8400,0,0,0,0,0,42480,0,0,28200,0,0,40560,0,44640,0,0,0,0,0,124680,0,0,0,0,10080,0,32880,0,0,1291200,0,0,171000,1407240,0,0,982920,0,0,0,0,0,0,139440,18000,0,0,0,51840,178440,271200,138720,239760,0,0,0,0,0,0,0,0,0,0,0,22320,18840,0,0,0,0,0,0,0,0,1027080,0,0,0,0,0,10320,13920,0,0,0,0,0,0,0,0,0,0,531240,0,0,0,0,0,0,0,0,29280,60480,0,0,0,0,0,77160,0,0,0,16680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2L,0,0,47760,0,15720,0,2760,0,0,0,0,0,0,0,0,0,0,5520,0,42720,0,10680,0,19320,0,0,24720,0,16680,0,0,0,0,0,0,0,0,59040,0,0,0,65400,0,918240,0,504120,0,391800,0,0,0,0,98040,0,0,0,0,459600,0,141840,0,0,0,0,0,0,0,0,0,0,0,0,11520,0,0,0,0,960,0,0,0,0,0,95280,0,0,0,0,0,0,0,0,0,0,0,0,50040,0,0,0,0,0,243120,0,0,0,0,0,0,0,792600,0,3240,0,62160,0,0,720,36360,243240,2400,0,219120,1133160,1892400,241080,0,0,0,0,1440,0,0,0,6720,0,98880,42480,0,0,146040,0,0,0,59520,0,203040,0,461640,0,0,0,53880,0,24480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11520,0,56640,0,0,0,98400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2R,0,0,0,10440,0,3480,0,240,0,0,0,5640,0,0,0,0,0,0,3960,0,64920,0,1080,0,7080,0,0,0,0,4920,0,0,0,26640,0,0,0,0,228000,0,0,0,88680,0,657000,0,677160,0,356640,0,0,30120,0,0,25440,0,0,0,846840,0,147600,0,0,0,0,0,0,0,0,16560,4080,8400,0,0,0,0,0,0,0,0,0,0,0,0,155640,0,0,0,0,0,0,0,0,0,0,48000,0,55560,0,0,0,14160,533160,0,0,0,20880,0,0,3480,0,836760,0,0,0,51720,0,0,94320,16920,0,0,368280,2283720,999240,456600,0,0,0,0,0,0,0,82320,0,26880,0,0,0,0,0,135480,0,0,0,69960,0,306720,0,383280,0,0,0,44520,28560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,46440,0,0,0,89760,0,0,0,0,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2VL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200880,19560,0,0,0,0,65400,0,0,0,0,0,0,0,423960,0,0,0,0,0,0,7320,0,0,0,0,39600,0,0,0,227160,0,19320,0,0,0,0,64560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49560,0,0,0,0,37680,95880,79440,0,0,0,0,0,18120,0,642000,0,13560,752520,0,0,0,0,0,0,940200,0,0,0,72840,0,0,0,0,43200,118440,201120,284040,188280,0,0,0,0,12120,0,9120,0,19800,0,0,0,0,0,0,0,6360,0,0,0,0,0,964920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,0,0,440400,0,0,0,0,0,0,0,1560,4920,0,0,0,0,0,0,142800,0,0,0,47520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2VR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,0,16200,0,0,0,0,0,88680,0,0,0,0,0,0,0,340200,0,0,0,120,0,0,0,0,0,0,0,66840,0,0,0,21000,0,20280,0,0,45360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49680,0,0,0,0,0,76080,0,91920,0,0,0,0,0,38400,529080,0,3960,0,753960,1080,0,0,0,0,0,528720,5280,0,0,47040,0,0,35640,0,137040,294360,273120,481320,0,0,0,0,0,6960,0,2640,0,13680,0,19080,0,11160,0,8280,0,0,0,0,0,0,0,669240,0,0,0,0,0,0,0,0,0,0,0,0,26760,40080,0,0,0,226680,0,0,0,0,0,0,13680,48480,0,0,0,0,0,0,0,114120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLLL,0,0,73920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,37560,0,0,0,20160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918240,0,0,0,0,195720,147240,0,46680,0,0,0,0,214080,0,69480,0,0,640560,0,43800,0,104160,0,55320,0,0,0,0,0,0,0,51720,7680,0,0,0,0,0,0,0,0,1680,0,0,1184760,0,0,123960,0,0,0,0,0,100560,86280,0,578640,0,0,0,337200,0,0,144360,17280,0,0,0,236640,0,687000,0,300120,0,13080,0,547440,33600,67320,163440,666720,0,702120,817560,218040,557640,0,0,0,0,0,0,19440,0,0,30240,2160,35040,0,0,72120,0,54000,347520,191280,137760,33000,0,16320,0,0,0,14520,0,9240,0,0,0,0,28800,0,5880,0,59880,426240,0,231720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,0,31080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
